year,local,ctp_eng_nm,CTP_KOR_NM,var,cat
2018,"대전","Daejeon","대전광역시","4,120,464","세입(A)(백만원)"
2018,"대전","Daejeon","대전광역시","3,988,302","지출(B)(백만원)"
2018,"대전","Daejeon","대전광역시","-2,100","순융자(C)(백만원)"
2018,"대전","Daejeon","대전광역시","4,405,139","총계 세출결산(A+B+C)(백만원)"
2018,"대전","Daejeon","대전광역시","3,649,376","일반회계 세출결산(A)(백만원)"
2018,"대전","Daejeon","대전광역시","219,776","공기업특별회계 세출결산(B)(백만원)"
2018,"대전","Daejeon","대전광역시","535,987","기타특별회계 세출결산(C)(백만원)"
2018,"대전","Daejeon","대전광역시","85.1","정책사업비중((A+B)/C)"
2018,"대전","Daejeon","대전광역시","43.18","자체사업비중(A/C)"
2018,"대전","Daejeon","대전광역시","41.96","보조사업비중(B/C)"
2018,"대전","Daejeon","대전광역시","1,506,489","자체사업(A)(백만원)"
2018,"대전","Daejeon","대전광역시","1,463,806","보조사업(B)(백만원)"
2018,"대전","Daejeon","대전광역시","3,488,734","일반회계예산(C)(백만원)"
2018,"대전","Daejeon","대전광역시","981","주민1인당 지방세부담액(천원)"
2018,"대전","Daejeon","대전광역시","1,474,000","지방세액(백만원)"
2018,"대전","Daejeon","대전광역시","41,308,348","명목GRDP(시도)(백만원)"
2018,"대전","Daejeon","대전광역시","39,135,729","실질GRDP(시도)(백만원)"
2018,"대전","Daejeon","대전광역시","9.5","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2018,"대전","Daejeon","대전광역시","581,048","일반공공행정분야예산액(A)(백만원)"
2018,"대전","Daejeon","대전광역시","6,088,775","전체예산액(C)(백만원)"
2018,"대전","Daejeon","대전광역시","44.7","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2018,"대전","Daejeon","대전광역시","2,587,941","사회복지분야예산액(D)(백만원)"
2018,"대전","Daejeon","대전광역시","134,603","보건분야예산액(E)(백만원)"
2018,"대전","Daejeon","대전광역시","47.1","재정자립도(%)"
2018,"대전","Daejeon","대전광역시","65.6","재정자주도(%)"
2018,"대전","Daejeon","대전광역시","12.7","고령인구비율(%)"
2018,"대전","Daejeon","대전광역시","1,489,936","인구(명)"
2018,"대전","Daejeon","대전광역시","허태정","당선자"
2018,"대전","Daejeon","대전광역시","더불어민주당","당선자 정당"
2018,"대전","Daejeon","대전광역시","56.40999985","당선자 득표율"
2018,"대전","Daejeon","대전광역시","박성효","차선자"
2018,"대전","Daejeon","대전광역시","자유한국당","차선자 정당"
2018,"대전","Daejeon","대전광역시","32.15999985","차선자 득표율"
2018,"부산","Busan","부산광역시","6,876,015","통합부채현황(A+B+C+D)(백만원)"
2018,"부산","Busan","부산광역시","4,006,595","자치단체부채(A)(백만원)"
2018,"부산","Busan","부산광역시","3,202,411","지방공공기관부채(B)(백만원)"
2018,"부산","Busan","부산광역시","526,671","교육재정부채(C)(백만원)"
2018,"부산","Busan","부산광역시","859,661","내(외)부거래(D)(백만원)"
2018,"부산","Busan","부산광역시","53,551,571","통합자산현황(A+B+C+D)(백만원)"
2018,"부산","Busan","부산광역시","45,064,520","자치단체자산(A)(백만원)"
2018,"부산","Busan","부산광역시","8,922,993","지방공공기관자산(B)(백만원)"
2018,"부산","Busan","부산광역시","6,117,846","교육재정자산(C)(백만원)"
2018,"부산","Busan","부산광역시","6,553,788","내(외)부거래(D)(백만원)"
2018,"부산","Busan","부산광역시","0.41","통합재정수지비율((A-(B+C))/D)*100"
2018,"부산","Busan","부산광역시","9,630,813","통합재정규모(D)(백만원)"
2018,"부산","Busan","부산광역시","9,670,293","세입(A)(백만원)"
2018,"부산","Busan","부산광역시","9,647,355","지출(B)(백만원)"
2018,"부산","Busan","부산광역시","-16,541","순융자(C)(백만원)"
2018,"부산","Busan","부산광역시","11,252,494","총계 세출결산(A+B+C)(백만원)"
2018,"부산","Busan","부산광역시","8,740,233","일반회계 세출결산(A)(백만원)"
2018,"부산","Busan","부산광역시","645,792","공기업특별회계 세출결산(B)(백만원)"
2018,"부산","Busan","부산광역시","1,866,469","기타특별회계 세출결산(C)(백만원)"
2018,"부산","Busan","부산광역시","77.3","정책사업비중((A+B)/C)"
2018,"부산","Busan","부산광역시","36.51","자체사업비중(A/C)"
2018,"부산","Busan","부산광역시","40.82","보조사업비중(B/C)"
2018,"부산","Busan","부산광역시","3,057,378","자체사업(A)(백만원)"
2018,"부산","Busan","부산광역시","3,417,978","보조사업(B)(백만원)"
2018,"부산","Busan","부산광역시","8,373,620","일반회계예산(C)(백만원)"
2018,"부산","Busan","부산광역시","1,131","주민1인당 지방세부담액(천원)"
2018,"부산","Busan","부산광역시","3,924,867","지방세액(백만원)"
2018,"부산","Busan","부산광역시","89,979,896","명목GRDP(시도)(백만원)"
2018,"부산","Busan","부산광역시","86,889,875","실질GRDP(시도)(백만원)"
2018,"부산","Busan","부산광역시","9.7","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2018,"부산","Busan","부산광역시","1,435,927","일반공공행정분야예산액(A)(백만원)"
2018,"부산","Busan","부산광역시","14,839,667","전체예산액(C)(백만원)"
2018,"부산","Busan","부산광역시","44.5","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2018,"부산","Busan","부산광역시","6,297,992","사회복지분야예산액(D)(백만원)"
2018,"부산","Busan","부산광역시","301,871","보건분야예산액(E)(백만원)"
2018,"부산","Busan","부산광역시","52.3","재정자립도(%)"
2018,"부산","Busan","부산광역시","61.9","재정자주도(%)"
2018,"부산","Busan","부산광역시","17.1","고령인구비율(%)"
2018,"부산","Busan","부산광역시","3,441,453","인구(명)"
2018,"부산","Busan","부산광역시","오거돈","당선자"
2018,"부산","Busan","부산광역시","더불어민주당","당선자 정당"
2018,"부산","Busan","부산광역시","55.22999954","당선자 득표율"
2018,"부산","Busan","부산광역시","서병수","차선자"
2018,"부산","Busan","부산광역시","자유한국당","차선자 정당"
2018,"부산","Busan","부산광역시","37.15999985","차선자 득표율"
2018,"서울","Seoul","서울특별시","29,763,051","통합부채현황(A+B+C+D)(백만원)"
2018,"서울","Seoul","서울특별시","7,907,450","자치단체부채(A)(백만원)"
2018,"서울","Seoul","서울특별시","20,831,604","지방공공기관부채(B)(백만원)"
2018,"서울","Seoul","서울특별시","1,968,376","교육재정부채(C)(백만원)"
2018,"서울","Seoul","서울특별시","944,378","내(외)부거래(D)(백만원)"
2018,"서울","Seoul","서울특별시","173,979,456","통합자산현황(A+B+C+D)(백만원)"
2018,"서울","Seoul","서울특별시","135,484,899","자치단체자산(A)(백만원)"
2018,"서울","Seoul","서울특별시","39,106,726","지방공공기관자산(B)(백만원)"
2018,"서울","Seoul","서울특별시","15,421,953","교육재정자산(C)(백만원)"
2018,"서울","Seoul","서울특별시","16,034,123","내(외)부거래(D)(백만원)"
2018,"서울","Seoul","서울특별시","0.24","통합재정수지비율((A-(B+C))/D)*100"
2018,"서울","Seoul","서울특별시","27,371,537","통합재정규모(D)(백만원)"
2018,"서울","Seoul","서울특별시","27,435,938","세입(A)(백만원)"
2018,"서울","Seoul","서울특별시","26,408,607","지출(B)(백만원)"
2018,"서울","Seoul","서울특별시","962,930","순융자(C)(백만원)"
2018,"서울","Seoul","서울특별시","34,335,451","총계 세출결산(A+B+C)(백만원)"
2018,"서울","Seoul","서울특별시","24,698,783","일반회계 세출결산(A)(백만원)"
2018,"서울","Seoul","서울특별시","1,638,757","공기업특별회계 세출결산(B)(백만원)"
2018,"서울","Seoul","서울특별시","7,997,911","기타특별회계 세출결산(C)(백만원)"
2018,"서울","Seoul","서울특별시","80","정책사업비중((A+B)/C)"
2018,"서울","Seoul","서울특별시","52.95","자체사업비중(A/C)"
2018,"서울","Seoul","서울특별시","27.07","보조사업비중(B/C)"
2018,"서울","Seoul","서울특별시","11,896,111","자체사업(A)(백만원)"
2018,"서울","Seoul","서울특별시","6,081,246","보조사업(B)(백만원)"
2018,"서울","Seoul","서울특별시","22,466,451","일반회계예산(C)(백만원)"
2018,"서울","Seoul","서울특별시","1,734","주민1인당 지방세부담액(천원)"
2018,"서울","Seoul","서울특별시","17,096,474","지방세액(백만원)"
2018,"서울","Seoul","서울특별시","423,742,112","명목GRDP(시도)(백만원)"
2018,"서울","Seoul","서울특별시","403,605,888","실질GRDP(시도)(백만원)"
2018,"서울","Seoul","서울특별시","19.4","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2018,"서울","Seoul","서울특별시","7,839,602","일반공공행정분야예산액(A)(백만원)"
2018,"서울","Seoul","서울특별시","40,484,862","전체예산액(C)(백만원)"
2018,"서울","Seoul","서울특별시","39.6","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2018,"서울","Seoul","서울특별시","15,159,985","사회복지분야예산액(D)(백만원)"
2018,"서울","Seoul","서울특별시","885,000","보건분야예산액(E)(백만원)"
2018,"서울","Seoul","서울특별시","79.2","재정자립도(%)"
2018,"서울","Seoul","서울특별시","80.4","재정자주도(%)"
2018,"서울","Seoul","서울특별시","14.4","고령인구비율(%)"
2018,"서울","Seoul","서울특별시","9,765,623","인구(명)"
2018,"서울","Seoul","서울특별시","박원순","당선자"
2018,"서울","Seoul","서울특별시","더불어민주당","당선자 정당"
2018,"서울","Seoul","서울특별시","52.79000092","당선자 득표율"
2018,"서울","Seoul","서울특별시","김문수","차선자"
2018,"서울","Seoul","서울특별시","자유한국당","차선자 정당"
2018,"서울","Seoul","서울특별시","23.34000015","차선자 득표율"
2018,"세종","Sejong-si","세종특별자치시","781,242","통합부채현황(A+B+C+D)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","201,837","자치단체부채(A)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","8,082","지방공공기관부채(B)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","576,458","교육재정부채(C)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","5,135","내(외)부거래(D)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","8,026,030","통합자산현황(A+B+C+D)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","5,830,077","자치단체자산(A)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","51,813","지방공공기관자산(B)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","2,163,717","교육재정자산(C)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","19,577","내(외)부거래(D)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","-4.55","통합재정수지비율((A-(B+C))/D)*100"
2018,"세종","Sejong-si","세종특별자치시","1,290,639","통합재정규모(D)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","1,231,878","세입(A)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","1,280,115","지출(B)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","10,524","순융자(C)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","1,383,446","총계 세출결산(A+B+C)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","1,172,536","일반회계 세출결산(A)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","116,875","공기업특별회계 세출결산(B)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","94,035","기타특별회계 세출결산(C)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","82.3","정책사업비중((A+B)/C)"
2018,"세종","Sejong-si","세종특별자치시","46.84","자체사업비중(A/C)"
2018,"세종","Sejong-si","세종특별자치시","35.44","보조사업비중(B/C)"
2018,"세종","Sejong-si","세종특별자치시","530,255","자체사업(A)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","401,230","보조사업(B)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","1,132,000","일반회계예산(C)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","2,219","주민1인당 지방세부담액(천원)"
2018,"세종","Sejong-si","세종특별자치시","621,480","지방세액(백만원)"
2018,"세종","Sejong-si","세종특별자치시","11,101,861","명목GRDP(시도)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","10,423,610","실질GRDP(시도)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","5.2","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2018,"세종","Sejong-si","세종특별자치시","65,063","일반공공행정분야예산액(A)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","1,250,798","전체예산액(C)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","24.6","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2018,"세종","Sejong-si","세종특별자치시","273,837","사회복지분야예산액(D)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","34,207","보건분야예산액(E)(백만원)"
2018,"세종","Sejong-si","세종특별자치시","57.1","재정자립도(%)"
2018,"세종","Sejong-si","세종특별자치시","60.8","재정자주도(%)"
2018,"세종","Sejong-si","세종특별자치시","9.3","고령인구비율(%)"
2018,"세종","Sejong-si","세종특별자치시","314,126","인구(명)"
2018,"세종","Sejong-si","세종특별자치시","이춘희","당선자"
2018,"세종","Sejong-si","세종특별자치시","더불어민주당","당선자 정당"
2018,"세종","Sejong-si","세종특별자치시","71.30000305","당선자 득표율"
2018,"세종","Sejong-si","세종특별자치시","송아영","차선자"
2018,"세종","Sejong-si","세종특별자치시","자유한국당","차선자 정당"
2018,"세종","Sejong-si","세종특별자치시","18.05999947","차선자 득표율"
2018,"울산","Ulsan","울산광역시","1,655,252","통합부채현황(A+B+C+D)(백만원)"
2018,"울산","Ulsan","울산광역시","1,065,655","자치단체부채(A)(백만원)"
2018,"울산","Ulsan","울산광역시","261,041","지방공공기관부채(B)(백만원)"
2018,"울산","Ulsan","울산광역시","342,144","교육재정부채(C)(백만원)"
2018,"울산","Ulsan","울산광역시","13,587","내(외)부거래(D)(백만원)"
2018,"울산","Ulsan","울산광역시","16,830,510","통합자산현황(A+B+C+D)(백만원)"
2018,"울산","Ulsan","울산광역시","13,123,118","자치단체자산(A)(백만원)"
2018,"울산","Ulsan","울산광역시","851,734","지방공공기관자산(B)(백만원)"
2018,"울산","Ulsan","울산광역시","3,009,815","교육재정자산(C)(백만원)"
2018,"울산","Ulsan","울산광역시","154,157","내(외)부거래(D)(백만원)"
2018,"울산","Ulsan","울산광역시","-6.84","통합재정수지비율((A-(B+C))/D)*100"
2018,"울산","Ulsan","울산광역시","3,285,592","통합재정규모(D)(백만원)"
2018,"울산","Ulsan","울산광역시","3,060,974","세입(A)(백만원)"
2018,"울산","Ulsan","울산광역시","3,283,699","지출(B)(백만원)"
2018,"울산","Ulsan","울산광역시","1,893","순융자(C)(백만원)"
2018,"울산","Ulsan","울산광역시","3,635,064","총계 세출결산(A+B+C)(백만원)"
2018,"울산","Ulsan","울산광역시","3,000,368","일반회계 세출결산(A)(백만원)"
2018,"울산","Ulsan","울산광역시","310,613","공기업특별회계 세출결산(B)(백만원)"
2018,"울산","Ulsan","울산광역시","324,082","기타특별회계 세출결산(C)(백만원)"
2018,"울산","Ulsan","울산광역시","82.8","정책사업비중((A+B)/C)"
2018,"울산","Ulsan","울산광역시","44.74","자체사업비중(A/C)"
2018,"울산","Ulsan","울산광역시","38.1","보조사업비중(B/C)"
2018,"울산","Ulsan","울산광역시","1,227,023","자체사업(A)(백만원)"
2018,"울산","Ulsan","울산광역시","1,044,876","보조사업(B)(백만원)"
2018,"울산","Ulsan","울산광역시","2,742,321","일반회계예산(C)(백만원)"
2018,"울산","Ulsan","울산광역시","1,235","주민1인당 지방세부담액(천원)"
2018,"울산","Ulsan","울산광역시","1,438,800","지방세액(백만원)"
2018,"울산","Ulsan","울산광역시","73,647,537","명목GRDP(시도)(백만원)"
2018,"울산","Ulsan","울산광역시","71,344,390","실질GRDP(시도)(백만원)"
2018,"울산","Ulsan","울산광역시","12.4","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2018,"울산","Ulsan","울산광역시","666,762","일반공공행정분야예산액(A)(백만원)"
2018,"울산","Ulsan","울산광역시","5,366,426","전체예산액(C)(백만원)"
2018,"울산","Ulsan","울산광역시","33.9","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2018,"울산","Ulsan","울산광역시","1,722,999","사회복지분야예산액(D)(백만원)"
2018,"울산","Ulsan","울산광역시","98,874","보건분야예산액(E)(백만원)"
2018,"울산","Ulsan","울산광역시","59.9","재정자립도(%)"
2018,"울산","Ulsan","울산광역시","70","재정자주도(%)"
2018,"울산","Ulsan","울산광역시","10.7","고령인구비율(%)"
2018,"울산","Ulsan","울산광역시","1,155,623","인구(명)"
2018,"울산","Ulsan","울산광역시","송철호","당선자"
2018,"울산","Ulsan","울산광역시","더불어민주당","당선자 정당"
2018,"울산","Ulsan","울산광역시","52.88000107","당선자 득표율"
2018,"울산","Ulsan","울산광역시","김기현","차선자"
2018,"울산","Ulsan","울산광역시","자유한국당","차선자 정당"
2018,"울산","Ulsan","울산광역시","40.06999969","차선자 득표율"
2018,"인천","Incheon","인천광역시","11,012,580","통합부채현황(A+B+C+D)(백만원)"
2018,"인천","Incheon","인천광역시","2,879,309","자치단체부채(A)(백만원)"
2018,"인천","Incheon","인천광역시","7,387,822","지방공공기관부채(B)(백만원)"
2018,"인천","Incheon","인천광역시","745,449","교육재정부채(C)(백만원)"
2018,"인천","Incheon","인천광역시","0","내(외)부거래(D)(백만원)"
2018,"인천","Incheon","인천광역시","65,716,871","통합자산현황(A+B+C+D)(백만원)"
2018,"인천","Incheon","인천광역시","50,373,184","자치단체자산(A)(백만원)"
2018,"인천","Incheon","인천광역시","15,345,510","지방공공기관자산(B)(백만원)"
2018,"인천","Incheon","인천광역시","6,181,810","교육재정자산(C)(백만원)"
2018,"인천","Incheon","인천광역시","6,183,634","내(외)부거래(D)(백만원)"
2018,"인천","Incheon","인천광역시","5.27","통합재정수지비율((A-(B+C))/D)*100"
2018,"인천","Incheon","인천광역시","7,774,868","통합재정규모(D)(백만원)"
2018,"인천","Incheon","인천광역시","8,184,516","세입(A)(백만원)"
2018,"인천","Incheon","인천광역시","7,695,428","지출(B)(백만원)"
2018,"인천","Incheon","인천광역시","79,440","순융자(C)(백만원)"
2018,"인천","Incheon","인천광역시","8,492,359","총계 세출결산(A+B+C)(백만원)"
2018,"인천","Incheon","인천광역시","6,493,525","일반회계 세출결산(A)(백만원)"
2018,"인천","Incheon","인천광역시","886,912","공기업특별회계 세출결산(B)(백만원)"
2018,"인천","Incheon","인천광역시","1,111,923","기타특별회계 세출결산(C)(백만원)"
2018,"인천","Incheon","인천광역시","81.6","정책사업비중((A+B)/C)"
2018,"인천","Incheon","인천광역시","47.15","자체사업비중(A/C)"
2018,"인천","Incheon","인천광역시","34.43","보조사업비중(B/C)"
2018,"인천","Incheon","인천광역시","3,069,135","자체사업(A)(백만원)"
2018,"인천","Incheon","인천광역시","2,241,141","보조사업(B)(백만원)"
2018,"인천","Incheon","인천광역시","6,509,348","일반회계예산(C)(백만원)"
2018,"인천","Incheon","인천광역시","1,300","주민1인당 지방세부담액(천원)"
2018,"인천","Incheon","인천광역시","3,832,141","지방세액(백만원)"
2018,"인천","Incheon","인천광역시","88,735,401","명목GRDP(시도)(백만원)"
2018,"인천","Incheon","인천광역시","86,426,825","실질GRDP(시도)(백만원)"
2018,"인천","Incheon","인천광역시","12.1","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2018,"인천","Incheon","인천광역시","1,425,362","일반공공행정분야예산액(A)(백만원)"
2018,"인천","Incheon","인천광역시","11,802,549","전체예산액(C)(백만원)"
2018,"인천","Incheon","인천광역시","42.4","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2018,"인천","Incheon","인천광역시","4,829,309","사회복지분야예산액(D)(백만원)"
2018,"인천","Incheon","인천광역시","173,417","보건분야예산액(E)(백만원)"
2018,"인천","Incheon","인천광역시","60.3","재정자립도(%)"
2018,"인천","Incheon","인천광역시","70.6","재정자주도(%)"
2018,"인천","Incheon","인천광역시","12.3","고령인구비율(%)"
2018,"인천","Incheon","인천광역시","2,954,642","인구(명)"
2018,"인천","Incheon","인천광역시","박남춘","당선자"
2018,"인천","Incheon","인천광역시","더불어민주당","당선자 정당"
2018,"인천","Incheon","인천광역시","57.65999985","당선자 득표율"
2018,"인천","Incheon","인천광역시","유정복","차선자"
2018,"인천","Incheon","인천광역시","자유한국당","차선자 정당"
2018,"인천","Incheon","인천광역시","35.43999863","차선자 득표율"
2018,"전남","Jellanam-do","전라남도","2,367,321","통합부채현황(A+B+C+D)(백만원)"
2018,"전남","Jellanam-do","전라남도","1,249,218","자치단체부채(A)(백만원)"
2018,"전남","Jellanam-do","전라남도","624,315","지방공공기관부채(B)(백만원)"
2018,"전남","Jellanam-do","전라남도","722,488","교육재정부채(C)(백만원)"
2018,"전남","Jellanam-do","전라남도","228,700","내(외)부거래(D)(백만원)"
2018,"전남","Jellanam-do","전라남도","29,664,058","통합자산현황(A+B+C+D)(백만원)"
2018,"전남","Jellanam-do","전라남도","22,998,306","자치단체자산(A)(백만원)"
2018,"전남","Jellanam-do","전라남도","1,721,102","지방공공기관자산(B)(백만원)"
2018,"전남","Jellanam-do","전라남도","5,661,097","교육재정자산(C)(백만원)"
2018,"전남","Jellanam-do","전라남도","716,447","내(외)부거래(D)(백만원)"
2018,"전남","Jellanam-do","전라남도","-0.14","통합재정수지비율((A-(B+C))/D)*100"
2018,"전남","Jellanam-do","전라남도","6,715,712","통합재정규모(D)(백만원)"
2018,"전남","Jellanam-do","전라남도","6,706,456","세입(A)(백만원)"
2018,"전남","Jellanam-do","전라남도","6,695,662","지출(B)(백만원)"
2018,"전남","Jellanam-do","전라남도","20,051","순융자(C)(백만원)"
2018,"전남","Jellanam-do","전라남도","7,109,427","총계 세출결산(A+B+C)(백만원)"
2018,"전남","Jellanam-do","전라남도","6,401,182","일반회계 세출결산(A)(백만원)"
2018,"전남","Jellanam-do","전라남도","0","공기업특별회계 세출결산(B)(백만원)"
2018,"전남","Jellanam-do","전라남도","708,245","기타특별회계 세출결산(C)(백만원)"
2018,"전남","Jellanam-do","전라남도","89.4","정책사업비중((A+B)/C)"
2018,"전남","Jellanam-do","전라남도","20.02","자체사업비중(A/C)"
2018,"전남","Jellanam-do","전라남도","69.4","보조사업비중(B/C)"
2018,"전남","Jellanam-do","전라남도","1,208,818","자체사업(A)(백만원)"
2018,"전남","Jellanam-do","전라남도","4,190,743","보조사업(B)(백만원)"
2018,"전남","Jellanam-do","전라남도","6,038,115","일반회계예산(C)(백만원)"
2018,"전남","Jellanam-do","전라남도","539","주민1인당 지방세부담액(천원)"
2018,"전남","Jellanam-do","전라남도","1,023,000","지방세액(백만원)"
2018,"전남","Jellanam-do","전라남도","75,424,584","명목GRDP(시도)(백만원)"
2018,"전남","Jellanam-do","전라남도","72,888,289","실질GRDP(시도)(백만원)"
2018,"전남","Jellanam-do","전라남도","6.6","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2018,"전남","Jellanam-do","전라남도","1,258,357","일반공공행정분야예산액(A)(백만원)"
2018,"전남","Jellanam-do","전라남도","19,034,557","전체예산액(C)(백만원)"
2018,"전남","Jellanam-do","전라남도","25.4","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2018,"전남","Jellanam-do","전라남도","4,512,845","사회복지분야예산액(D)(백만원)"
2018,"전남","Jellanam-do","전라남도","325,831","보건분야예산액(E)(백만원)"
2018,"전남","Jellanam-do","전라남도","19.8","재정자립도(%)"
2018,"전남","Jellanam-do","전라남도","61.2","재정자주도(%)"
2018,"전남","Jellanam-do","전라남도","21.9","고령인구비율(%)"
2018,"전남","Jellanam-do","전라남도","1,882,970","인구(명)"
2018,"전남","Jellanam-do","전라남도","김영록","당선자"
2018,"전남","Jellanam-do","전라남도","더불어민주당","당선자 정당"
2018,"전남","Jellanam-do","전라남도","77.08000183","당선자 득표율"
2018,"전남","Jellanam-do","전라남도","민영삼","차선자"
2018,"전남","Jellanam-do","전라남도","민주평화당","차선자 정당"
2018,"전남","Jellanam-do","전라남도","10.57999992","차선자 득표율"
2018,"전북","Jeollabuk-do","전라북도","1,693,313","통합부채현황(A+B+C+D)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","783,797","자치단체부채(A)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","453,832","지방공공기관부채(B)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","482,108","교육재정부채(C)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","26,425","내(외)부거래(D)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","19,217,640","통합자산현황(A+B+C+D)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","14,683,945","자치단체자산(A)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","1,110,229","지방공공기관자산(B)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","3,844,419","교육재정자산(C)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","420,953","내(외)부거래(D)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","2.83","통합재정수지비율((A-(B+C))/D)*100"
2018,"전북","Jeollabuk-do","전라북도","5,572,881","통합재정규모(D)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","5,730,824","세입(A)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","5,609,887","지출(B)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","-37,007","순융자(C)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","5,786,147","총계 세출결산(A+B+C)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","5,298,828","일반회계 세출결산(A)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","0","공기업특별회계 세출결산(B)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","487,318","기타특별회계 세출결산(C)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","89.6","정책사업비중((A+B)/C)"
2018,"전북","Jeollabuk-do","전라북도","24.09","자체사업비중(A/C)"
2018,"전북","Jeollabuk-do","전라북도","65.54","보조사업비중(B/C)"
2018,"전북","Jeollabuk-do","전라북도","1,235,955","자체사업(A)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","3,362,089","보조사업(B)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","5,130,145","일반회계예산(C)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","554","주민1인당 지방세부담액(천원)"
2018,"전북","Jeollabuk-do","전라북도","1,026,839","지방세액(백만원)"
2018,"전북","Jeollabuk-do","전라북도","50,595,318","명목GRDP(시도)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","48,350,793","실질GRDP(시도)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","6.2","일반회계중일반공공행정예산비중(A÷C×100)(%)"
2018,"전북","Jeollabuk-do","전라북도","930,611","일반공공행정분야예산액(A)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","14,911,566","전체예산액(C)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","30.6","일반회계중사회복지예산비중{(D+E)÷C×100}(%)"
2018,"전북","Jeollabuk-do","전라북도","4,288,009","사회복지분야예산액(D)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","270,494","보건분야예산액(E)(백만원)"
2018,"전북","Jeollabuk-do","전라북도","21.5","재정자립도(%)"
2018,"전북","Jeollabuk-do","전라북도","62.8","재정자주도(%)"
2018,"전북","Jeollabuk-do","전라북도","19.5","고령인구비율(%)"
2018,"전북","Jeollabuk-do","전라북도","1,836,832","인구(명)"
2018,"전북","Jeollabuk-do","전라북도","송하진","당선자"
2018,"전북","Jeollabuk-do","전라북도","더불어민주당","당선자 정당"
2018,"전북","Jeollabuk-do","전라북도","70.56999969","당선자 득표율"
2018,"전북","Jeollabuk-do","전라북도","임정엽","차선자"
2018,"전북","Jeollabuk-do","전라북도","민주평화당","차선자 정당"
2018,"전북","Jeollabuk-do","전라북도","19.11000061","차선자 득표율"
2018,"제주","Jeju-do","제주특별자치도","1,183,169","통합부채현황(A+B+C+D)(백만원)"
